city_code,building_anchor_id,legacy_building_id,building_osm_id,geometry_hausdorff_degrees
BJS,B00896,way/10151,way/479285366,1.5888218580782548e-14
BJS,B00897,way/10420,way/479314836,1.4210854715202004e-14
BJS,B00898,way/21386,way/764628501,1.4210854715202004e-14
BJS,B00899,way/16292,way/637287868,1.5888218580782548e-14
BJS,B00900,way/16130,way/637287627,1.4210854715202004e-14
BJS,B00901,way/18223,way/681831278,1.5888218580782548e-14
BJS,B00902,way/28877,way/1318440576,1.5888218580782548e-14
BJS,B00903,way/27598,way/1299693941,1.4210854715202004e-14
BJS,B00904,way/17064,way/638714754,1.5888218580782548e-14
BJS,B00905,way/11286,way/519941361,1.5888218580782548e-14
BJS,B00906,way/11125,way/519922025,1.4210854715202004e-14
BJS,B00907,way/10051,way/479274519,1.4210854715202004e-14
BJS,B00908,way/9973,way/479265499,2.1316282072803006e-14
BJS,B00909,way/15998,way/637264016,2.0097183471152322e-14
BJS,B00910,way/15715,way/637263693,1.4210854715202004e-14
BJS,B00911,way/28027,way/1318060599,1.5888218580782548e-14
BJS,B00912,way/18937,way/695936541,1.4210854715202004e-14
BJS,B00913,way/12970,way/529815982,1.5888218580782548e-14
BJS,B00914,way/4177,way/297847674,1.5888218580782548e-14
BJS,B00915,way/11253,way/519941309,1.4210854715202004e-14
BJS,B00916,way/11024,way/519900983,1.4210854715202004e-14
BJS,B00917,way/8225,way/477923861,1.4210854715202004e-14
BJS,B00918,way/2050,way/228051935,2.0097183471152322e-14
BJS,B00919,way/25162,way/1052235088,1.4210854715202004e-14
BJS,B00920,way/28560,way/1318127831,1.5888218580782548e-14
BJS,B00921,way/28161,way/1318101654,1.4210854715202004e-14
BJS,B00922,way/13017,way/543815688,1.5888218580782548e-14
BJS,B00923,way/13593,way/621690859,1.5888218580782548e-14
BJS,B00924,way/25672,way/1169537556,1.5888218580782548e-14
BJS,B00925,way/18799,way/695924869,1.4210854715202004e-14
BJS,B00926,way/18872,way/695932652,1.4210854715202004e-14
BJS,B00927,way/21970,way/893282233,1.5888218580782548e-14
BJS,B00928,way/29369,way/1334456633,1.5888218580782548e-14
BJS,B00929,way/15287,way/637237533,1.4210854715202004e-14
BJS,B00930,way/1512,way/151990737,1.4210854715202004e-14
BJS,B00931,way/27678,way/1303643496,2.5618982671915014e-14
BJS,B00932,way/6756,way/442188302,1.4210854715202004e-14
BJS,B00933,way/24803,way/1022729909,1.5888218580782548e-14
BJS,B00934,way/13756,way/630822274,1.5888218580782548e-14
BJS,B00935,way/9613,way/478581628,1.4210854715202004e-14
BJS,B00936,way/31654,way/1544741156,1.4210854715202004e-14
BJS,B00937,way/17491,way/650982576,1.4210854715202004e-14
BJS,B00938,way/8593,way/478326352,1.4210854715202004e-14
BJS,B00939,way/64,relation/7033335,2.1316282072803006e-14
BJS,B00940,way/5522,way/352736782,1.5888218580782548e-14
BJS,B00941,way/4142,way/297809763,7.105427357601002e-15
BJS,B00942,way/20125,way/764446111,1.4210854715202004e-14
BJS,B00943,way/27555,way/1272971217,1.4210854715202004e-14
BJS,B00944,way/22335,way/893293430,2.0097183471152322e-14
BJS,B00945,way/26551,way/1243639318,1.5888218580782548e-14
BJS,B00946,way/17847,way/654770791,1.5888218580782548e-14
BJS,B00947,way/6239,way/419838215,1.4210854715202004e-14
BJS,B00948,way/29547,way/1355304176,1.4210854715202004e-14
BJS,B00949,way/7312,way/468890406,1.5888218580782548e-14
BJS,B00950,way/7444,way/469518335,1.4210854715202004e-14
BJS,B00951,way/19559,way/764434387,1.4210854715202004e-14
BJS,B00952,way/20025,way/764446010,1.4210854715202004e-14
BJS,B00953,way/9091,way/478472175,1.5888218580782548e-14
BJS,B00954,way/22080,way/893287742,1.4210854715202004e-14
BJS,B00955,way/73,relation/7034322,1.5888218580782548e-14
BJS,B00956,way/1923,way/227118563,1.4210854715202004e-14
BJS,B00957,way/17733,way/654420573,1.4210854715202004e-14
BJS,B00958,way/25568,way/1157247649,1.5888218580782548e-14
BJS,B00959,way/4332,way/301654476,7.105427357601002e-15
BJS,B00960,way/4728,way/345162636,1.4210854715202004e-14
BJS,B00961,way/5835,way/371402251,1.5888218580782548e-14
BJS,B00962,way/5577,way/352783139,1.4210854715202004e-14
BJS,B00963,way/23691,way/950261416,1.4210854715202004e-14
BJS,B00964,way/9400,way/478495065,2.0097183471152322e-14
BJS,B00965,way/23908,way/969562590,1.4210854715202004e-14
BJS,B00966,way/25324,way/1066633806,7.105427357601002e-15
BJS,B00967,way/30303,way/1468426952,1.5888218580782548e-14
BJS,B00968,way/1400,way/121375740,1.4210854715202004e-14
BJS,B00969,way/3988,way/289871469,1.5888218580782548e-14
BJS,B00970,way/2140,way/228580234,2.0097183471152322e-14
BJS,B00971,way/2306,way/232496541,1.4210854715202004e-14
BJS,B00972,way/13545,way/612290416,1.4210854715202004e-14
BJS,B00973,way/4356,way/305570891,1.4210854715202004e-14
BJS,B00974,way/3891,way/276201136,1.4210854715202004e-14
BJS,B00975,way/6643,way/435148738,1.5888218580782548e-14
BJS,B00976,way/22779,way/893304214,1.4210854715202004e-14
BJS,B00977,way/6502,way/426406736,1.4210854715202004e-14
BJS,B00978,way/23211,way/917295968,1.5888218580782548e-14
BJS,B00979,way/6936,way/467345751,1.5888218580782548e-14
BJS,B00980,way/5933,way/372792264,1.4210854715202004e-14
BJS,B00981,way/2297,way/232495292,1.5888218580782548e-14
BJS,B00982,way/2251,way/232112605,1.5888218580782548e-14
BJS,B00983,way/22902,way/911803169,1.5888218580782548e-14
BJS,B00984,way/7600,way/475423279,1.5888218580782548e-14
BJS,B00985,way/24188,way/988564237,1.5888218580782548e-14
BJS,B00986,way/10506,way/479314931,2.0097183471152322e-14
BJS,B00987,way/2513,way/237488966,1.4210854715202004e-14
BJS,B00988,way/21206,way/764625781,1.4210854715202004e-14
BJS,B00989,way/16174,way/637287739,1.5888218580782548e-14
BJS,B00990,way/16346,way/637287951,1.4210854715202004e-14
BJS,B00991,way/13001,way/539793911,1.4210854715202004e-14
BJS,B00992,way/17078,way/638714768,2.0097183471152322e-14
BJS,B00993,way/18502,way/689032227,1.5888218580782548e-14
BJS,B00994,way/10319,way/479291512,1.5888218580782548e-14
BJS,B00995,way/10393,way/479294520,2.0097183471152322e-14
BJS,B00996,way/20713,way/764592110,7.105427357601002e-15
BJS,B00997,way/16280,way/637287855,1.4210854715202004e-14
BJS,B00998,way/15936,way/637263933,1.5888218580782548e-14
BJS,B00999,way/18169,way/681798918,1.4210854715202004e-14
BJS,B01000,way/28870,way/1318440569,1.5888218580782548e-14
CKG,B00001,way/6417,way/1547457064,1.0658141036401503e-14
CKG,B00002,way/6410,way/1546543318,1.5888218580782548e-14
CKG,B00003,way/3704,way/1008124892,1.464821375527116e-14
CKG,B00004,way/261,way/279320359,3.552713678800501e-15
CKG,B00005,way/2090,way/817818608,1.464821375527116e-14
CKG,B00006,way/506,way/607831605,1.5888218580782548e-14
CKG,B00007,way/499,way/607831595,7.105427357601002e-15
CKG,B00008,way/5407,way/1414385174,1.5888218580782548e-14
CKG,B00009,way/5414,way/1414385216,1.4210854715202004e-14
CKG,B00010,way/5775,way/1484076402,1.5888218580782548e-14
CKG,B00011,way/4072,way/1192978998,1.464821375527116e-14
CKG,B00012,way/3971,way/1082244719,1.464821375527116e-14
CKG,B00013,way/3066,way/866088634,1.464821375527116e-14
CKG,B00014,way/1807,way/809943198,2.0097183471152322e-14
CKG,B00015,way/2796,way/860223095,7.105427357601002e-15
CKG,B00016,way/5460,way/1415425768,1.4210854715202004e-14
CKG,B00017,way/5452,way/1415417502,1.464821375527116e-14
CKG,B00018,way/517,way/658867538,1.5888218580782548e-14
CKG,B00019,way/5295,way/1412730844,1.464821375527116e-14
CKG,B00020,way/4408,way/1313206817,1.464821375527116e-14
CKG,B00021,way/264,way/296818824,7.105427357601002e-15
CKG,B00022,way/121,way/78389263,1.0658141036401503e-14
CKG,B00023,way/568,way/692206401,1.4210854715202004e-14
CKG,B00024,way/3202,way/866244730,3.552713678800501e-15
CKG,B00025,way/3232,way/866246158,1.0658141036401503e-14
CKG,B00026,way/314,way/412488903,1.0658141036401503e-14
CKG,B00027,way/234,way/230707701,1.5888218580782548e-14
CKG,B00028,way/3988,way/1112651486,1.0658141036401503e-14
CKG,B00029,way/4563,way/1336751069,7.105427357601002e-15
CKG,B00030,way/4006,way/1157849298,7.105427357601002e-15
CKG,B00031,way/3374,way/881210962,1.4210854715202004e-14
CKG,B00032,way/152,way/150516102,3.552713678800501e-15
CKG,B00033,way/2231,way/844055051,1.0658141036401503e-14
CKG,B00034,way/470,way/583628676,1.464821375527116e-14
CKG,B00035,way/2864,way/865778131,7.105427357601002e-15
CKG,B00036,way/5330,way/1412982317,3.552713678800501e-15
CKG,B00037,way/5317,way/1412977574,7.105427357601002e-15
CKG,B00038,way/341,way/412742044,7.105427357601002e-15
CKG,B00039,way/1,relation/7130882,1.4210854715202004e-14
CKG,B00040,way/3585,way/945141369,1.4210854715202004e-14
CKG,B00041,way/3603,way/950279502,1.4210854715202004e-14
CKG,B00042,way/2069,way/814464054,3.552713678800501e-15
CKG,B00043,way/3605,way/951618539,3.552713678800501e-15
CKG,B00044,way/4722,way/1351199093,7.105427357601002e-15
CKG,B00045,way/823,way/704009312,7.105427357601002e-15
CKG,B00046,way/719,way/704006830,7.105427357601002e-15
CKG,B00047,way/1214,way/704026253,3.552713678800501e-15
CKG,B00048,way/1846,way/810049712,3.552713678800501e-15
CKG,B00049,way/413,way/568985369,1.0658141036401503e-14
CKG,B00050,way/1360,way/770862774,1.0658141036401503e-14
CKG,B00051,way/3106,way/866199343,7.105427357601002e-15
CKG,B00052,way/5128,way/1389246684,1.0658141036401503e-14
CKG,B00053,way/4708,way/1350374656,7.105427357601002e-15
CKG,B00054,way/1123,way/704025183,1.464821375527116e-14
CKG,B00055,way/2421,way/846585419,1.464821375527116e-14
CKG,B00056,way/1552,way/809713520,1.5888218580782548e-14
CKG,B00057,way/3268,way/870022306,7.105427357601002e-15
CKG,B00058,way/3651,way/964676424,3.552713678800501e-15
CKG,B00059,way/5582,way/1448206067,7.105427357601002e-15
CKG,B00060,way/1326,way/732371217,1.4210854715202004e-14
CKG,B00061,way/3105,way/866199342,1.5888218580782548e-14
CKG,B00062,way/3110,way/866199358,7.105427357601002e-15
CKG,B00063,way/218,way/229876397,1.5888218580782548e-14
CKG,B00064,way/2593,way/847119938,1.4210854715202004e-14
CKG,B00065,way/6192,way/1524816196,1.464821375527116e-14
CKG,B00066,way/1227,way/706084038,1.464821375527116e-14
CKG,B00067,way/3401,way/923515162,1.7763568394002505e-14
CKG,B00068,way/5208,way/1408811128,1.0658141036401503e-14
CKG,B00069,way/4272,way/1265477698,1.4210854715202004e-14
CKG,B00070,way/4206,way/1264124052,1.464821375527116e-14
CKG,B00071,way/4691,way/1350013466,7.105427357601002e-15
CKG,B00072,way/3347,way/879581649,7.105427357601002e-15
CKG,B00073,way/3251,way/867681474,1.5888218580782548e-14
CKG,B00074,way/4296,way/1266419751,1.4210854715202004e-14
CKG,B00075,way/3850,way/1026722354,7.105427357601002e-15
CKG,B00076,way/5077,way/1380818543,7.105427357601002e-15
CKG,B00077,way/5997,way/1495859907,1.4210854715202004e-14
CKG,B00078,way/4187,way/1263749054,7.105427357601002e-15
CKG,B00079,way/4193,way/1263749068,1.4210854715202004e-14
CKG,B00080,way/3573,way/925597132,1.4210854715202004e-14
CKG,B00081,way/5742,way/1480023137,7.105427357601002e-15
CKG,B00082,way/4144,way/1244840647,3.552713678800501e-15
CKG,B00083,way/5111,way/1387439279,7.105427357601002e-15
CKG,B00084,way/5394,way/1413006755,1.0658141036401503e-14
CKG,B00085,way/2834,way/863985657,1.5888218580782548e-14
CKG,B00086,way/5281,way/1410724091,1.0658141036401503e-14
CKG,B00087,way/2283,way/844864196,7.105427357601002e-15
CKG,B00088,way/4166,way/1259387992,1.464821375527116e-14
CKG,B00089,way/4120,way/1222934795,1.4210854715202004e-14
CKG,B00090,way/4113,way/1222778502,1.464821375527116e-14
CKG,B00091,way/563,way/673531499,1.4210854715202004e-14
CKG,B00092,way/5483,way/1422717155,1.0658141036401503e-14
CKG,B00093,way/4261,way/1264794419,7.105427357601002e-15
CKG,B00094,way/3843,way/1021584374,1.5888218580782548e-14
CKG,B00095,way/2839,way/863985662,1.5888218580782548e-14
CKG,B00096,way/6446,way/1548265697,1.4210854715202004e-14
CKG,B00097,way/6550,way/1548265882,1.4210854715202004e-14
CKG,B00098,way/3758,way/1012964979,7.105427357601002e-15
CKG,B00099,way/258,way/279318833,3.552713678800501e-15
CKG,B00100,way/2025,way/813578058,7.105427357601002e-15
CKG,B00101,way/510,way/607831609,3.552713678800501e-15
CKG,B00102,way/438,way/583110856,1.464821375527116e-14
CKG,B00103,way/4464,way/1323837624,7.105427357601002e-15
CKG,B00104,way/5412,way/1414385214,3.552713678800501e-15
CKG,B00105,way/6639,way/1551680004,1.464821375527116e-14
CKG,B00106,way/6086,way/1497032439,1.5888218580782548e-14
CKG,B00107,way/3775,way/1013370947,1.5888218580782548e-14
CKG,B00108,way/1771,way/809941616,1.4210854715202004e-14
CKG,B00109,way/5730,way/1479596311,1.0658141036401503e-14
CKG,B00110,way/2693,way/860214795,1.5888218580782548e-14
CKG,B00111,way/5441,way/1414908957,1.4210854715202004e-14
CKG,B00112,way/3986,way/1112647189,7.105427357601002e-15
CKG,B00113,way/5645,way/1455407517,1.5888218580782548e-14
CKG,B00114,way/5298,way/1412730859,1.4210854715202004e-14
CKG,B00115,way/4402,way/1313206811,1.464821375527116e-14
CKG,B00116,way/4307,way/1271204030,3.552713678800501e-15
CKG,B00117,way/3664,way/996081590,7.105427357601002e-15
CKG,B00118,way/5718,way/1478490301,7.105427357601002e-15
CKG,B00119,way/3211,way/866244740,1.5888218580782548e-14
CKG,B00120,way/1390,way/809232717,1.5888218580782548e-14
CKG,B00121,way/1324,way/708023020,1.7763568394002505e-14
CKG,B00122,way/233,way/230707699,1.464821375527116e-14
CKG,B00123,way/4557,way/1336751063,7.105427357601002e-15
CKG,B00124,way/4008,way/1157849303,1.4210854715202004e-14
CKG,B00125,way/3375,way/881210963,1.0658141036401503e-14
CKG,B00126,way/168,way/150579694,1.464821375527116e-14
CKG,B00127,way/2054,way/813856055,1.5888218580782548e-14
CKG,B00128,way/469,way/583628675,1.0658141036401503e-14
CKG,B00129,way/2862,way/865778129,1.5888218580782548e-14
CKG,B00130,way/3284,way/871948707,7.105427357601002e-15
CKG,B00131,way/5338,way/1412982327,7.105427357601002e-15
CKG,B00132,way/5011,way/1376484952,1.4210854715202004e-14
CKG,B00133,way/246,way/273472240,1.0658141036401503e-14
CKG,B00134,way/3891,way/1073321569,1.464821375527116e-14
CKG,B00135,way/4329,way/1293675395,1.0658141036401503e-14
CKG,B00136,way/2065,way/813856080,7.105427357601002e-15
CKG,B00137,way/1425,way/809248602,1.4210854715202004e-14
CKG,B00138,way/5564,way/1442150370,1.464821375527116e-14
CKG,B00139,way/750,way/704006865,3.552713678800501e-15
CKG,B00140,way/381,way/486221602,1.464821375527116e-14
CKG,B00141,way/40,relation/11821437,1.4210854715202004e-14
CKG,B00142,way/21,relation/11157744,1.464821375527116e-14
CKG,B00143,way/4327,way/1281965503,7.105427357601002e-15
CKG,B00144,way/3941,way/1076162185,3.552713678800501e-15
CKG,B00145,way/5132,way/1389246688,1.4210854715202004e-14
CKG,B00146,way/4930,way/1364030159,7.105427357601002e-15
CKG,B00147,way/5065,way/1379326039,1.464821375527116e-14
CKG,B00148,way/904,way/704024946,1.4210854715202004e-14
CKG,B00149,way/51,relation/12814138,1.5888218580782548e-14
CKG,B00150,way/1828,way/810032679,7.105427357601002e-15
CKG,B00151,way/1847,way/810049727,7.105427357601002e-15
CKG,B00152,way/5581,way/1448206066,1.7763568394002505e-14
CKG,B00153,way/5578,way/1448206061,1.0658141036401503e-14
CKG,B00154,way/3917,way/1076162154,1.464821375527116e-14
CKG,B00155,way/4358,way/1303852189,1.0658141036401503e-14
CKG,B00156,way/1972,way/810470862,1.464821375527116e-14
CKG,B00157,way/2614,way/847119973,1.0658141036401503e-14
CKG,B00158,way/2357,way/846536518,1.464821375527116e-14
CKG,B00159,way/13,relation/11154738,1.464821375527116e-14
CKG,B00160,way/3396,way/923515157,1.5888218580782548e-14
CKG,B00161,way/5205,way/1408811125,3.552713678800501e-15
CKG,B00162,way/4283,way/1265482239,1.464821375527116e-14
CKG,B00163,way/4684,way/1350013459,1.464821375527116e-14
CKG,B00164,way/1378,way/803089250,7.105427357601002e-15
CKG,B00165,way/3348,way/879581650,1.4210854715202004e-14
CKG,B00166,way/5735,way/1480022732,1.464821375527116e-14
CKG,B00167,way/401,way/486221632,7.105427357601002e-15
CKG,B00168,way/5879,way/1489364252,1.4210854715202004e-14
CKG,B00169,way/5520,way/1430549158,1.0658141036401503e-14
CKG,B00170,way/2274,way/844864174,1.4210854715202004e-14
CKG,B00171,way/4184,way/1263749048,1.0658141036401503e-14
CKG,B00172,way/2015,way/812506002,1.464821375527116e-14
CKG,B00173,way/4305,way/1267657784,1.4210854715202004e-14
CKG,B00174,way/3903,way/1074105413,1.4210854715202004e-14
CKG,B00175,way/5630,way/1451028375,3.552713678800501e-15
CKG,B00176,way/4151,way/1244840659,7.105427357601002e-15
CKG,B00177,way/5832,way/1486264338,3.552713678800501e-15
CKG,B00178,way/104,relation/20775543,1.464821375527116e-14
CKG,B00179,way/5286,way/1410724096,1.4210854715202004e-14
CKG,B00180,way/2263,way/844864152,1.0658141036401503e-14
CKG,B00181,way/4164,way/1259387990,1.0658141036401503e-14
CKG,B00182,way/4103,way/1222778476,1.0658141036401503e-14
CKG,B00183,way/3813,way/1015399625,1.0658141036401503e-14
CKG,B00184,way/536,way/673524990,1.4210854715202004e-14
CKG,B00185,way/5763,way/1483736274,1.464821375527116e-14
CKG,B00186,way/6125,way/1498695625,7.105427357601002e-15
CKG,B00187,way/4156,way/1255683421,1.0658141036401503e-14
CKG,B00188,way/2840,way/863985663,1.4210854715202004e-14
CKG,B00189,way/6345,way/1546470192,1.464821375527116e-14
CKG,B00190,way/3700,way/1007283969,7.105427357601002e-15
CKG,B00191,way/3867,way/1035898121,1.464821375527116e-14
CKG,B00192,way/3881,way/1055327955,1.464821375527116e-14
CKG,B00193,way/4947,way/1371046774,1.464821375527116e-14
CKG,B00194,way/2682,way/859337899,3.552713678800501e-15
CKG,B00195,way/4461,way/1322823592,7.105427357601002e-15
CKG,B00196,way/5405,way/1413834923,1.0658141036401503e-14
CKG,B00197,way/5419,way/1414385222,7.105427357601002e-15
CKG,B00198,way/4010,way/1157912355,3.552713678800501e-15
CKG,B00199,way/6143,way/1501055274,1.4210854715202004e-14
CKG,B00200,way/3721,way/1012807380,3.552713678800501e-15
CKG,B00201,way/3082,way/866088656,1.5888218580782548e-14
CKG,B00202,way/1760,way/809941604,7.105427357601002e-15
CKG,B00203,way/2801,way/860223100,1.464821375527116e-14
CKG,B00204,way/2725,way/860214829,7.105427357601002e-15
CKG,B00205,way/5453,way/1415417503,3.552713678800501e-15
CKG,B00206,way/1861,way/810051682,1.4210854715202004e-14
CKG,B00207,way/206,way/151492159,1.464821375527116e-14
CKG,B00208,way/6061,way/1496945470,1.4210854715202004e-14
CKG,B00209,way/5184,way/1391313569,1.4210854715202004e-14
CKG,B00210,way/3209,way/866244738,1.7763568394002505e-14
CKG,B00211,way/1385,way/809232706,7.105427357601002e-15
CKG,B00212,way/307,way/412488894,1.464821375527116e-14
CKG,B00213,way/5431,way/1414595137,7.105427357601002e-15
CKG,B00214,way/4571,way/1336751077,1.5888218580782548e-14
CKG,B00215,way/5494,way/1427325867,3.552713678800501e-15
CKG,B00216,way/3357,way/881210940,7.105427357601002e-15
CKG,B00217,way/3367,way/881210953,7.105427357601002e-15
CKG,B00218,way/2037,way/813856035,7.105427357601002e-15
CKG,B00219,way/2239,way/844055059,1.4210854715202004e-14
CKG,B00220,way/2104,way/843663749,1.5888218580782548e-14
CKG,B00221,way/5333,way/1412982320,7.105427357601002e-15
CKG,B00222,way/5341,way/1412982332,1.0658141036401503e-14
CKG,B00223,way/3817,way/1018381408,7.105427357601002e-15
CKG,B00224,way/4543,way/1336751049,7.105427357601002e-15
CKG,B00225,way/3892,way/1073321570,7.105427357601002e-15
CKG,B00226,way/4447,way/1314574495,3.552713678800501e-15
CKG,B00227,way/5062,way/1379102421,3.552713678800501e-15
CKG,B00228,way/4716,way/1350657722,1.4210854715202004e-14
CKG,B00229,way/860,way/704009352,1.464821375527116e-14
CKG,B00230,way/4677,way/1348500547,0.0
CKG,B00231,way/2191,way/843677856,3.552713678800501e-15
CKG,B00232,way/1429,way/809271243,1.5888218580782548e-14
CKG,B00233,way/412,way/568985368,7.105427357601002e-15
CKG,B00234,way/1372,way/770865550,1.4210854715202004e-14
CKG,B00235,way/3940,way/1076162184,3.552713678800501e-15
CKG,B00236,way/5131,way/1389246687,7.105427357601002e-15
CKG,B00237,way/4904,way/1361452186,1.4210854715202004e-14
CKG,B00238,way/1136,way/704025197,7.105427357601002e-15
CKG,B00239,way/2565,way/847103488,1.5888218580782548e-14
CKG,B00240,way/1510,way/809713453,7.105427357601002e-15
CKG,B00241,way/513,way/620331955,7.105427357601002e-15
CKG,B00242,way/3652,way/964676440,7.105427357601002e-15
CKG,B00243,way/5583,way/1448206070,1.464821375527116e-14
CKG,B00244,way/5579,way/1448206062,7.105427357601002e-15
CKG,B00245,way/5610,way/1451018864,3.552713678800501e-15
CKG,B00246,way/3128,way/866199376,1.464821375527116e-14
CKG,B00247,way/1970,way/810470860,1.0658141036401503e-14
CKG,B00248,way/577,way/695015864,1.464821375527116e-14
CKG,B00249,way/3432,way/923691778,7.105427357601002e-15
CKG,B00250,way/4463,way/1323610412,1.0658141036401503e-14
CKG,B00251,way/5528,way/1430557547,1.7763568394002505e-14
CKG,B00252,way/5207,way/1408811127,7.105427357601002e-15
CKG,B00253,way/6129,way/1500620458,1.464821375527116e-14
CKG,B00254,way/4208,way/1264124054,7.105427357601002e-15
CKG,B00255,way/4460,way/1320330152,3.552713678800501e-15
CKG,B00256,way/5791,way/1484466439,3.552713678800501e-15
CKG,B00257,way/3241,way/867681459,1.464821375527116e-14
CKG,B00258,way/5108,way/1387439276,1.0658141036401503e-14
CKG,B00259,way/5079,way/1380818574,1.4210854715202004e-14
CKG,B00260,way/6003,way/1495859913,3.552713678800501e-15
CKG,B00261,way/4186,way/1263749053,7.105427357601002e-15
CKG,B00262,way/4234,way/1264146858,1.5888218580782548e-14
CKG,B00263,way/5654,way/1458568273,1.4210854715202004e-14
CKG,B00264,way/4146,way/1244840651,1.464821375527116e-14
CKG,B00265,way/5628,way/1451028373,7.105427357601002e-15
CKG,B00266,way/1220,way/705753867,1.5888218580782548e-14
CKG,B00267,way/5363,way/1413006358,1.4210854715202004e-14
CKG,B00268,way/2835,way/863985658,7.105427357601002e-15
CKG,B00269,way/5275,way/1410724085,3.552713678800501e-15
CKG,B00270,way/2250,way/844864126,1.4210854715202004e-14
CKG,B00271,way/4165,way/1259387991,7.105427357601002e-15
CKG,B00272,way/4104,way/1222778478,3.552713678800501e-15
CKG,B00273,way/4491,way/1331536805,1.7763568394002505e-14
CKG,B00274,way/561,way/673531497,1.0658141036401503e-14
CKG,B00275,way/5648,way/1458328833,7.105427357601002e-15
CKG,B00276,way/103,relation/20667488,7.105427357601002e-15
CKG,B00277,way/6127,way/1498695628,1.4210854715202004e-14
CKG,B00278,way/2842,way/863985668,7.105427357601002e-15
CKG,B00279,way/6374,way/1546470265,7.105427357601002e-15
CKG,B00280,way/6505,way/1548265819,1.5888218580782548e-14
CKG,B00281,way/3275,way/870390842,1.464821375527116e-14
CKG,B00282,way/252,way/279318821,1.5888218580782548e-14
CKG,B00283,way/2088,way/817818606,3.552713678800501e-15
CKG,B00284,way/505,way/607831604,7.105427357601002e-15
CKG,B00285,way/509,way/607831608,1.4210854715202004e-14
CKG,B00286,way/5406,way/1413834924,1.7763568394002505e-14
CKG,B00287,way/5411,way/1414385213,7.105427357601002e-15
CKG,B00288,way/5758,way/1483418249,1.4210854715202004e-14
CKG,B00289,way/5992,way/1493931074,1.464821375527116e-14
CKG,B00290,way/3723,way/1012807385,1.464821375527116e-14
CKG,B00291,way/3822,way/1018995923,1.464821375527116e-14
CKG,B00292,way/3152,way/866205384,7.105427357601002e-15
CKG,B00293,way/2707,way/860214811,1.464821375527116e-14
CKG,B00294,way/2754,way/860214859,1.464821375527116e-14
CKG,B00295,way/5448,way/1415417494,1.4210854715202004e-14
CKG,B00296,way/4415,way/1313206826,1.5888218580782548e-14
CKG,B00297,way/204,way/151491660,1.4210854715202004e-14
CKG,B00298,way/6062,way/1496945471,2.0097183471152322e-14
CKG,B00299,way/5158,way/1391313540,7.105427357601002e-15
CKG,B00300,way/3203,way/866244731,1.5888218580782548e-14
CKG,B00301,way/2857,way/865778117,1.464821375527116e-14
CKG,B00302,way/1309,way/708016488,1.4210854715202004e-14
CKG,B00303,way/5644,way/1453589470,1.464821375527116e-14
CKG,B00304,way/6133,way/1501045057,7.105427357601002e-15
CKG,B00305,way/5498,way/1427325875,7.105427357601002e-15
CKG,B00306,way/3360,way/881210943,1.4210854715202004e-14
CKG,B00307,way/3577,way/938074666,1.0658141036401503e-14
CKG,B00308,way/2052,way/813856053,1.4210854715202004e-14
CKG,B00309,way/2229,way/844055046,7.105427357601002e-15
CKG,B00310,way/2139,way/843663784,1.0658141036401503e-14
CKG,B00311,way/1238,way/706245653,3.552713678800501e-15
CKG,B00312,way/5337,way/1412982326,3.552713678800501e-15
CKG,B00313,way/3987,way/1112651485,7.105427357601002e-15
CKG,B00314,way/4536,way/1336751036,3.552713678800501e-15
CKG,B00315,way/3897,way/1073321575,1.5888218580782548e-14
CKG,B00316,way/2072,way/814464057,1.0658141036401503e-14
CKG,B00317,way/3604,way/951618538,7.105427357601002e-15
CKG,B00318,way/1417,way/809248590,7.105427357601002e-15
CKG,B00319,way/868,way/704009361,7.105427357601002e-15
CKG,B00320,way/631,way/704006738,7.105427357601002e-15
CKG,B00321,way/1461,way/809271280,1.7763568394002505e-14
CKG,B00322,way/5,relation/11151253,1.5888218580782548e-14
CKG,B00323,way/414,way/568985370,1.464821375527116e-14
CKG,B00324,way/1362,way/770862776,7.105427357601002e-15
CKG,B00325,way/4085,way/1210855041,3.552713678800501e-15
CKG,B00326,way/5126,way/1389246682,1.4210854715202004e-14
CKG,B00327,way/4910,way/1361452193,1.5888218580782548e-14
CKG,B00328,way/1063,way/704025121,3.552713678800501e-15
CKG,B00329,way/960,way/704025009,7.105427357601002e-15
CKG,B00330,way/1541,way/809713490,1.464821375527116e-14
CKG,B00331,way/5678,way/1466350770,1.5888218580782548e-14
CKG,B00332,way/3505,way/923822597,7.105427357601002e-15
CKG,B00333,way/5580,way/1448206065,1.0658141036401503e-14
CKG,B00334,way/3918,way/1076162155,1.464821375527116e-14
CKG,B00335,way/4435,way/1314540050,7.105427357601002e-15
CKG,B00336,way/1975,way/810470865,3.552713678800501e-15
CKG,B00337,way/2591,way/847119936,7.105427357601002e-15
CKG,B00338,way/6184,way/1524816182,1.464821375527116e-14
CKG,B00339,way/3655,way/964684395,7.105427357601002e-15
CKG,B00340,way/3404,way/923515184,1.7763568394002505e-14
CKG,B00341,way/3654,way/964676442,7.105427357601002e-15
CKG,B00342,way/4273,way/1265477699,7.105427357601002e-15
CKG,B00343,way/2008,way/812505989,1.4210854715202004e-14
CKG,B00344,way/4396,way/1313009236,1.4210854715202004e-14
CKG,B00345,way/3352,way/879581657,1.4210854715202004e-14
CKG,B00346,way/3247,way/867681470,1.0658141036401503e-14
CKG,B00347,way/404,way/486221636,3.552713678800501e-15
